,Unnamed: 0,achievement_points,active_spec,average_item_level,character_class,equipped_item_level,faction,gender,guild,id,last_login,level,name,race,realm
21,21,20405.0,Retribution,458.0,Paladin,457.0,Horde,Female,Currently Online,190485055.0,1597856871000.0,120.0,Bélair,Blood Elf,illidan
22,22,33295.0,Fury,382.0,Warrior,382.0,Horde,Male,Currently Online,190505904.0,1598939606000.0,120.0,Transman,Mag'har Orc,illidan
23,23,16810.0,Balance,465.0,Druid,460.0,Horde,Female,Currently Online,190536849.0,1598564973000.0,120.0,Nilani,Zandalari Troll,illidan
24,24,3140.0,Fire,405.0,Mage,405.0,Horde,Female,Currently Online,190569154.0,1598827053000.0,120.0,Messindra,Nightborne,illidan
25,25,17420.0,Unholy,426.0,Death Knight,426.0,Horde,Male,Currently Online,190583854.0,1597951290000.0,120.0,Hardhome,Orc,illidan
26,26,13165.0,Holy,448.0,Paladin,444.0,Horde,Male,Currently Online,190670830.0,1590725463000.0,120.0,Doriens,Tauren,illidan
27,27,8305.0,Windwalker,477.0,Monk,473.0,Horde,Female,Currently Online,190683910.0,1598549510000.0,120.0,Askayuka,Mag'har Orc,illidan
28,28,14675.0,Protection,479.0,Warrior,477.0,Horde,Male,Currently Online,190698113.0,1598413534000.0,120.0,Dostoevsky,Zandalari Troll,illidan
29,29,9780.0,Discipline,262.0,Priest,262.0,Horde,Female,Currently Online,190747545.0,1588384078000.0,120.0,Arcticpain,Undead,illidan
30,30,15025.0,Shadow,378.0,Priest,378.0,Horde,Female,Currently Online,190786530.0,1593390006000.0,120.0,Silveryn,Blood Elf,illidan
31,31,10790.0,Holy,447.0,Priest,447.0,Horde,Female,Currently Online,190808907.0,1594467167000.0,120.0,Tyrvia,Blood Elf,illidan
32,32,12620.0,Beast Mastery,444.0,Hunter,443.0,Horde,Male,Currently Online,190838270.0,1596688107000.0,120.0,Sevrynn,Orc,illidan
33,33,7005.0,Protection,455.0,Warrior,455.0,Horde,Female,Currently Online,190853182.0,1594223347000.0,120.0,Kelystinna,Blood Elf,illidan
34,34,4910.0,Havoc,444.0,Demon Hunter,444.0,Horde,Male,Currently Online,190961119.0,1599125938000.0,120.0,Baeath,Blood Elf,illidan
35,35,18425.0,Beast Mastery,421.0,Hunter,421.0,Horde,Male,Currently Online,190966856.0,1590887836000.0,120.0,Jonåhex,Undead,illidan
36,36,11665.0,Destruction,390.0,Warlock,390.0,Horde,Male,Currently Online,190969720.0,1593890849000.0,120.0,Beelzebuul,Undead,illidan
37,37,12685.0,Beast Mastery,248.0,Hunter,248.0,Horde,Male,Currently Online,191021422.0,1587955620000.0,120.0,Neverbm,Mag'har Orc,illidan
38,38,10810.0,Restoration,427.0,Druid,425.0,Horde,Male,Currently Online,191128885.0,1598322672000.0,120.0,Vöodöo,Troll,illidan
39,39,9475.0,Frost,463.0,Mage,460.0,Horde,Female,Currently Online,191170306.0,1598850196000.0,120.0,Ashkrage,Blood Elf,illidan
40,40,3555.0,Fury,424.0,Warrior,423.0,Horde,Male,Currently Online,191268205.0,1595007632000.0,120.0,Mooumoo,Tauren,illidan
41,41,11720.0,Holy,443.0,Priest,440.0,Horde,Male,Currently Online,191326685.0,1582494406000.0,120.0,Popethis,Blood Elf,illidan
42,42,13335.0,Retribution,313.0,Paladin,313.0,Horde,Female,Currently Online,191406198.0,1587434097000.0,120.0,Stimulating,Blood Elf,illidan
43,43,9275.0,Holy,454.0,Paladin,452.0,Horde,Female,Currently Online,191492349.0,1599112756000.0,120.0,Rerestein,Blood Elf,illidan
44,44,22955.0,Outlaw,428.0,Rogue,423.0,Horde,Male,Currently Online,191496386.0,1599011247000.0,120.0,Stabmcstabby,Zandalari Troll,illidan
45,45,11735.0,Balance,401.0,Druid,401.0,Horde,Male,Currently Online,191623332.0,1593795494000.0,120.0,Chonic,Zandalari Troll,illidan
46,46,12780.0,Unholy,439.0,Death Knight,439.0,Horde,Male,Currently Online,191649327.0,1598881401000.0,120.0,Wyrmfell,Orc,illidan
47,47,6050.0,Protection,478.0,Warrior,475.0,Horde,Male,Currently Online,191653641.0,1599091552000.0,120.0,Hotvegeta,Zandalari Troll,illidan
48,48,18055.0,Blood,474.0,Death Knight,471.0,Horde,Female,Currently Online,191654092.0,1598046824000.0,120.0,Bòogerz,Blood Elf,illidan
49,49,3215.0,Frost,434.0,Death Knight,434.0,Horde,Female,Currently Online,191699956.0,1593712136000.0,120.0,Eirina,Blood Elf,illidan
0,0,22700.0,Arms,424.0,Warrior,424.0,Alliance,Male,BlameRoll,190302837.0,1592716281000.0,120.0,Criellex,Human,proudmoore
1,1,8115.0,Destruction,442.0,Warlock,440.0,Alliance,Male,BlameRoll,190327204.0,1597281045000.0,120.0,Tachlock,Void Elf,proudmoore
2,2,14495.0,Beast Mastery,468.0,Hunter,468.0,Alliance,Female,BlameRoll,190461265.0,1599141455000.0,120.0,Haldanna,Lightforged Draenei,proudmoore
3,3,13310.0,Mistweaver,418.0,Monk,417.0,Alliance,Female,BlameRoll,190461725.0,1584455706000.0,120.0,Readypanda,Pandaren,proudmoore
4,4,13395.0,Beast Mastery,427.0,Hunter,426.0,Alliance,Female,BlameRoll,190664576.0,1590527686000.0,120.0,Hunterready,Night Elf,proudmoore
5,5,13310.0,Restoration,404.0,Druid,402.0,Alliance,Female,BlameRoll,190664645.0,1584455390000.0,120.0,Druidready,Night Elf,proudmoore
6,6,23405.0,Havoc,482.0,Demon Hunter,479.0,Alliance,Male,BlameRoll,190744683.0,1599116523000.0,120.0,Makaröv,Night Elf,proudmoore
7,7,9615.0,Blood,406.0,Death Knight,406.0,Alliance,Male,BlameRoll,190876791.0,1598500518000.0,120.0,Dibbory,Dwarf,proudmoore
8,8,9615.0,Fire,401.0,Mage,401.0,Alliance,Male,BlameRoll,190876792.0,1598587533000.0,120.0,Dibbrik,Gnome,proudmoore
9,9,12770.0,Shadow,410.0,Priest,409.0,Alliance,Female,BlameRoll,190972553.0,1593722227000.0,120.0,Wraelasp,Human,proudmoore
10,10,10695.0,Affliction,416.0,Warlock,415.0,Alliance,Female,BlameRoll,191027572.0,1596844121000.0,120.0,Milloy,Gnome,proudmoore
11,11,24370.0,Retribution,449.0,Paladin,447.0,Alliance,Female,BlameRoll,191112780.0,1597298430000.0,120.0,Logoto,Human,proudmoore
12,12,19315.0,Mistweaver,444.0,Monk,437.0,Alliance,Female,BlameRoll,191233193.0,1595194248000.0,120.0,Mavîs,Human,proudmoore
13,13,12795.0,Assassination,462.0,Rogue,454.0,Alliance,Male,BlameRoll,191253027.0,1597115562000.0,120.0,Wrael,Night Elf,proudmoore
14,14,9615.0,Windwalker,407.0,Monk,406.0,Alliance,Male,BlameRoll,191469075.0,1598500669000.0,120.0,Dibbsan,Dark Iron Dwarf,proudmoore
15,15,9915.0,Balance,479.0,Druid,479.0,Alliance,Male,Hyperíon,191520711.0,1598377576000.0,120.0,Chadkin,Night Elf,proudmoore
16,16,18625.0,Unholy,482.0,Death Knight,481.0,Alliance,Female,BlameRoll,191627578.0,1599065971000.0,120.0,Kayoic,Human,proudmoore
17,17,10570.0,Frost,417.0,Mage,414.0,Alliance,Female,BlameRoll,191642805.0,1593985193000.0,120.0,Liandrí,Void Elf,proudmoore
18,18,18515.0,Assassination,433.0,Rogue,433.0,Alliance,Female,BlameRoll,191651632.0,1598652906000.0,120.0,Xeonia,Dark Iron Dwarf,proudmoore
19,19,10535.0,Restoration,472.0,Druid,469.0,Alliance,Female,BlameRoll,191960165.0,1599006193000.0,120.0,Hochiminh,Night Elf,proudmoore
20,20,23405.0,Assassination,478.0,Rogue,475.0,Alliance,Male,BlameRoll,192133164.0,1597781406000.0,120.0,Ishgar,Night Elf,proudmoore
21,21,11535.0,Retribution,439.0,Paladin,439.0,Alliance,Male,BlameRoll,192180874.0,1597771723000.0,120.0,Yunghao,Lightforged Draenei,proudmoore
22,22,18515.0,Restoration,377.0,Druid,377.0,Alliance,Male,BlameRoll,192192091.0,1598652817000.0,120.0,Daddyxeo,Kul Tiran,proudmoore
23,23,5545.0,Outlaw,453.0,Rogue,453.0,Alliance,Female,BlameRoll,192214177.0,1582335413000.0,120.0,Ásüná,Void Elf,proudmoore
24,24,18105.0,Holy,445.0,Paladin,440.0,Horde,Female,Hard In The Paint,191958395.0,1593118418000.0,120.0,Thalìa,Blood Elf,arthas
25,25,25820.0,Windwalker,374.0,Monk,358.0,Horde,Female,Hard In The Paint,192011632.0,1598986854000.0,120.0,Phatnoms,Pandaren,arthas
26,26,19520.0,Havoc,378.0,Demon Hunter,378.0,Horde,Female,Hard In The Paint,192534914.0,1583928375000.0,120.0,Sadistic,Blood Elf,arthas
27,27,33025.0,Destruction,479.0,Warlock,476.0,Horde,Female,Hard In The Paint,192648255.0,1599070860000.0,120.0,Leìden,Blood Elf,arthas
28,28,19840.0,Beast Mastery,469.0,Hunter,467.0,Horde,Male,Hard In The Paint,192902785.0,1589344951000.0,120.0,Behumble,Orc,arthas
29,29,24815.0,Shadow,435.0,Priest,432.0,Horde,Female,Hard In The Paint,192988977.0,1599102063000.0,120.0,Crispytender,Blood Elf,arthas
30,30,25340.0,Restoration,480.0,Shaman,475.0,Horde,Female,Hard In The Paint,193209002.0,1593149516000.0,120.0,Shamiko,Vulpera,arthas
31,31,14660.0,Shadow,445.0,Priest,444.0,Horde,Female,Hard In The Paint,193400948.0,1598198022000.0,120.0,Marcgodx,Tauren,arthas
32,32,22310.0,Fire,415.0,Mage,415.0,Horde,Female,Hard In The Paint,193531045.0,1598160296000.0,120.0,Tinder,Troll,arthas
33,33,22310.0,Shadow,369.0,Priest,369.0,Horde,Female,Hard In The Paint,193639537.0,1597266629000.0,120.0,Shade,Nightborne,arthas
34,34,25335.0,Mistweaver,442.0,Monk,441.0,Horde,Female,Hard In The Paint,194214876.0,1587698465000.0,120.0,Supersized,Undead,arthas
35,35,22155.0,Vengeance,476.0,Demon Hunter,475.0,Horde,Female,Hard In The Paint,194305469.0,1598785142000.0,120.0,Absorb,Blood Elf,arthas
36,36,15160.0,Fury,447.0,Warrior,445.0,Horde,Male,Hard In The Paint,194315295.0,1595479637000.0,120.0,Fascmongold,Orc,arthas
37,37,22310.0,Guardian,350.0,Druid,350.0,Horde,Male,Hard In The Paint,194328506.0,1597113200000.0,120.0,Mew,Troll,arthas
38,38,25530.0,Havoc,439.0,Demon Hunter,439.0,Horde,Female,Hard In The Paint,194332427.0,1595480780000.0,120.0,Memorycube,Blood Elf,arthas
39,39,21015.0,Balance,435.0,Druid,435.0,Horde,Female,Hard In The Paint,194379593.0,1595801295000.0,120.0,Faraksisdrod,Highmountain Tauren,arthas
40,40,24815.0,Fury,394.0,Warrior,394.0,Horde,Female,Hard In The Paint,194417022.0,1599108534000.0,120.0,Strato,Blood Elf,arthas
41,41,3610.0,Discipline,362.0,Priest,362.0,Horde,Female,Hard In The Paint,194426220.0,1570403645000.0,120.0,Zolita,Blood Elf,arthas
42,42,25975.0,Arms,422.0,Warrior,418.0,Horde,Female,Hard In The Paint,194454524.0,1595991191000.0,120.0,Xtinct,Blood Elf,arthas
43,43,19430.0,Subtlety,387.0,Rogue,385.0,Horde,Male,Hard In The Paint,194457116.0,1595665365000.0,120.0,Esketiit,Undead,arthas
44,44,2475.0,Assassination,413.0,Rogue,412.0,Horde,Female,Hard In The Paint,194459155.0,1596774553000.0,120.0,Pegastasia,Blood Elf,arthas
45,45,25975.0,Restoration,467.0,Druid,465.0,Horde,Female,Hard In The Paint,194490996.0,1596432529000.0,120.0,Xotic,Troll,arthas
46,46,25550.0,Destruction,282.0,Warlock,282.0,Horde,Female,Hard In The Paint,194568087.0,1597376394000.0,120.0,Memorychip,Orc,arthas
47,47,25820.0,Holy,456.0,Paladin,449.0,Horde,Female,Hard In The Paint,194586083.0,1597958476000.0,120.0,Phantoms,Blood Elf,arthas
48,48,12275.0,Windwalker,354.0,Monk,353.0,Horde,Male,Hard In The Paint,194628090.0,1598928900000.0,120.0,Monkonaroll,Pandaren,arthas
49,49,18665.0,Protection,476.0,Paladin,469.0,Horde,Male,Hard In The Paint,194841962.0,1590523070000.0,120.0,Arthenis,Blood Elf,arthas
0,0,19620.0,Survival,479.0,Hunter,475.0,Alliance,Female,The Great Adventure,187812467.0,1598990341000.0,120.0,Imparino,Lightforged Draenei,dalaran
1,1,6270.0,Windwalker,418.0,Monk,414.0,Alliance,Male,The Great Adventure,187874219.0,1597262097000.0,120.0,Moltryn,Void Elf,dalaran
2,2,25830.0,Holy,458.0,Paladin,449.0,Alliance,Female,The Great Adventure,187988362.0,1599110791000.0,120.0,Sinrielle,Human,dalaran
3,3,20655.0,Discipline,441.0,Priest,432.0,Alliance,Female,The Great Adventure,188051585.0,1598030835000.0,120.0,Nightshaedé,Void Elf,dalaran
4,4,19640.0,Mistweaver,478.0,Monk,476.0,Alliance,Female,The Great Adventure,188119240.0,1597871884000.0,120.0,Luggindy,Human,dalaran
5,5,9710.0,Fire,465.0,Mage,458.0,Alliance,Male,The Great Adventure,188133587.0,1589929864000.0,120.0,Antihero,Human,dalaran
6,6,7550.0,Frost,460.0,Mage,460.0,Alliance,Female,The Great Adventure,188180888.0,1588976735000.0,120.0,Alryana,Night Elf,dalaran
7,7,27220.0,Beast Mastery,482.0,Hunter,480.0,Alliance,Female,The Great Adventure,188193193.0,1599099717000.0,120.0,Ssabel,Night Elf,dalaran
8,8,14015.0,Fire,434.0,Mage,431.0,Alliance,Female,The Great Adventure,188201068.0,1599009310000.0,120.0,Iceiceabbt,Human,dalaran
9,9,15670.0,Feral,472.0,Druid,466.0,Alliance,Male,The Great Adventure,188231692.0,1591546587000.0,120.0,Pèácebèást,Worgen,dalaran
10,10,20655.0,Balance,483.0,Druid,479.0,Alliance,Female,The Great Adventure,188283809.0,1599085420000.0,120.0,Cayinoria,Night Elf,dalaran
11,11,13245.0,Destruction,474.0,Warlock,471.0,Alliance,Female,The Great Adventure,188306937.0,1599029525000.0,120.0,Absoluteunlt,Human,dalaran
12,12,11685.0,Holy,479.0,Priest,473.0,Alliance,Female,The Great Adventure,188366981.0,1598994581000.0,120.0,Lailanìe,Void Elf,dalaran
13,13,11220.0,Arms,425.0,Warrior,421.0,Alliance,Female,The Great Adventure,188390018.0,1588035192000.0,120.0,Sovereïgn,Draenei,dalaran
14,14,9505.0,Assassination,467.0,Rogue,460.0,Alliance,Female,The Great Adventure,188477859.0,1591057175000.0,120.0,Boogië,Night Elf,dalaran
15,15,30680.0,Havoc,390.0,Demon Hunter,390.0,Alliance,Female,The Great Adventure,188521955.0,1592695413000.0,120.0,Seksier,Night Elf,dalaran
16,16,20655.0,Retribution,482.0,Paladin,478.0,Alliance,Female,The Great Adventure,188548695.0,1599103894000.0,120.0,Kayalá,Dwarf,dalaran
17,17,18605.0,Destruction,482.0,Warlock,479.0,Alliance,Female,The Great Adventure,188554563.0,1599016150000.0,120.0,Tangodotdot,Worgen,dalaran
18,18,7380.0,Marksmanship,296.0,Hunter,296.0,Alliance,Male,The Great Adventure,188613107.0,1589391829000.0,120.0,Wolfganked,Worgen,dalaran
19,19,22285.0,Restoration,483.0,Shaman,481.0,Alliance,Female,The Great Adventure,188635062.0,1599016394000.0,120.0,Melonsoup,Draenei,dalaran
20,20,6280.0,Destruction,469.0,Warlock,468.0,Alliance,Male,The Great Adventure,188692997.0,1597437068000.0,120.0,Avituus,Dark Iron Dwarf,dalaran
21,21,22630.0,Havoc,448.0,Demon Hunter,446.0,Alliance,Female,The Great Adventure,188736797.0,1598929486000.0,120.0,Hrillidan,Night Elf,dalaran
22,22,10210.0,Shadow,433.0,Priest,427.0,Alliance,Male,The Great Adventure,188872131.0,1584375385000.0,120.0,Unholyisdead,Void Elf,dalaran
23,23,21710.0,Discipline,468.0,Priest,463.0,Alliance,Female,The Great Adventure,189003158.0,1598396619000.0,120.0,Vòíd,Night Elf,dalaran
24,24,8125.0,Havoc,478.0,Demon Hunter,473.0,Alliance,Female,The Great Adventure,189066425.0,1599003348000.0,120.0,Byrdbox,Night Elf,dalaran
25,25,13820.0,Survival,407.0,Hunter,406.0,Alliance,Female,The Great Adventure,189066868.0,1566393429000.0,120.0,Shauta,Draenei,dalaran
26,26,14115.0,Fire,416.0,Mage,416.0,Alliance,Female,The Great Adventure,189102389.0,1598923905000.0,120.0,Wishiwasfury,Void Elf,dalaran
27,27,19545.0,Retribution,404.0,Paladin,398.0,Alliance,Male,The Great Adventure,189125709.0,1573181044000.0,120.0,Torgàddon,Draenei,dalaran
28,28,13715.0,Fury,315.0,Warrior,315.0,Alliance,Male,The Great Adventure,189282016.0,1594290850000.0,120.0,Fuangar,Dark Iron Dwarf,dalaran
29,29,25345.0,Assassination,458.0,Rogue,453.0,Alliance,Female,The Great Adventure,189328010.0,1589139308000.0,120.0,Reilyne,Human,dalaran
30,30,21725.0,Restoration,478.0,Shaman,471.0,Alliance,Male,The Great Adventure,189343521.0,1599004790000.0,120.0,Knopflër,Dwarf,dalaran
31,31,20655.0,Enhancement,445.0,Shaman,437.0,Alliance,Female,The Great Adventure,189397056.0,1599029041000.0,120.0,Miayí,Pandaren,dalaran
32,32,15165.0,Fire,470.0,Mage,465.0,Alliance,Male,The Great Adventure,189440557.0,1596412653000.0,120.0,Imrâe,Human,dalaran
33,33,16810.0,Retribution,438.0,Paladin,436.0,Alliance,Male,The Great Adventure,189565965.0,1593138547000.0,120.0,Ardahell,Human,dalaran
34,34,14670.0,Retribution,396.0,Paladin,396.0,Alliance,Male,The Great Adventure,189581495.0,1577374376000.0,120.0,Crussader,Dark Iron Dwarf,dalaran
35,35,7850.0,Windwalker,362.0,Monk,362.0,Alliance,Male,The Great Adventure,189619589.0,1583428401000.0,120.0,Quakebringer,Night Elf,dalaran
36,36,8125.0,Outlaw,453.0,Rogue,453.0,Alliance,Male,The Great Adventure,189685943.0,1598373856000.0,120.0,Twothree,Gnome,dalaran
37,37,13735.0,Balance,469.0,Druid,467.0,Alliance,Male,The Great Adventure,189703008.0,1594334561000.0,120.0,Fuangrage,Kul Tiran,dalaran
38,38,25830.0,Restoration,480.0,Druid,476.0,Alliance,Female,The Great Adventure,189788680.0,1599104720000.0,120.0,Meriawynn,Night Elf,dalaran
39,39,20485.0,Enhancement,478.0,Shaman,473.0,Alliance,Female,The Great Adventure,189806661.0,1599109485000.0,120.0,Creamsgoat,Draenei,dalaran
40,40,10235.0,Havoc,476.0,Demon Hunter,468.0,Alliance,Female,The Great Adventure,189818301.0,1596768288000.0,120.0,Antiblades,Night Elf,dalaran
41,41,10255.0,Elemental,437.0,Shaman,428.0,Alliance,Male,The Great Adventure,189843733.0,1592957039000.0,120.0,Draconikz,Dark Iron Dwarf,dalaran
42,42,8735.0,Frost,435.0,Mage,435.0,Alliance,Male,The Great Adventure,190127215.0,1597078255000.0,120.0,Guyy,Gnome,dalaran
43,43,7630.0,Feral,449.0,Druid,440.0,Alliance,Female,The Great Adventure,190129208.0,1591070076000.0,120.0,Deeproot,Night Elf,dalaran
44,44,1085.0,Restoration,417.0,Druid,413.0,Alliance,Male,The Great Adventure,190157344.0,1567995298000.0,120.0,Canthdruid,Night Elf,dalaran
45,45,20655.0,Protection,439.0,Warrior,429.0,Alliance,Male,The Great Adventure,190161045.0,1598986214000.0,120.0,Krátôs,Human,dalaran
46,46,15845.0,Blood,385.0,Death Knight,385.0,Alliance,Female,The Great Adventure,190161419.0,1589391483000.0,120.0,Schwackmin,Gnome,dalaran
47,47,11645.0,Protection,428.0,Warrior,422.0,Alliance,Female,The Great Adventure,190242423.0,1590046151000.0,120.0,Minaverra,Lightforged Draenei,dalaran
48,48,18605.0,Windwalker,472.0,Monk,470.0,Alliance,Female,The Great Adventure,190319073.0,1598498371000.0,120.0,Tangofist,Pandaren,dalaran
49,49,19455.0,Balance,474.0,Druid,471.0,Alliance,Male,The Great Adventure,190359901.0,1597870481000.0,120.0,Taunts,Kul Tiran,dalaran
0,0,13895.0,Feral,473.0,Druid,470.0,Alliance,Male,Exalted Order,130639384.0,1597784624000.0,120.0,Dalaianis,Night Elf,fizzcrank
1,1,4610.0,Assassination,396.0,Rogue,396.0,Alliance,Female,Exalted Order,130695106.0,1573303845000.0,120.0,Mouzer,Night Elf,aggramar
2,2,14110.0,Restoration,428.0,Druid,426.0,Alliance,Female,Exalted Order,132658140.0,1592105316000.0,120.0,Lifeoom,Night Elf,aggramar
3,3,4730.0,Protection,472.0,Paladin,469.0,Alliance,Female,Exalted Order,133166214.0,1599064930000.0,120.0,Elseatra,Human,aggramar
4,4,11660.0,Holy,413.0,Priest,413.0,Alliance,Male,Exalted Order,133717483.0,1563935755000.0,120.0,Tychopsycho,Draenei,aggramar
5,5,1455.0,Protection,340.0,Paladin,340.0,Alliance,Female,Exalted Order,136470065.0,1572115761000.0,120.0,Imajin,Human,aggramar
6,6,15280.0,Frost,355.0,Death Knight,355.0,Alliance,Female,Exalted Order,141908882.0,1596335910000.0,120.0,Chokobo,Gnome,aggramar
7,7,7055.0,Windwalker,460.0,Monk,460.0,Alliance,Male,Exalted Order,142122805.0,1590814995000.0,120.0,Monku,Pandaren,aggramar
8,8,15065.0,Balance,379.0,Druid,378.0,Alliance,Female,Exalted Order,142423867.0,1595473599000.0,120.0,Salsaverde,Night Elf,aggramar
9,9,13625.0,Windwalker,480.0,Monk,477.0,Alliance,Male,Exalted Order,142713190.0,1598953539000.0,120.0,Seidan,Pandaren,aggramar
10,10,27960.0,Enhancement,369.0,Shaman,369.0,Alliance,Male,Exalted Order,144526447.0,1598947434000.0,120.0,Ragnarøkkr,Draenei,fizzcrank
11,11,28370.0,Retribution,444.0,Paladin,444.0,Alliance,Female,Exalted Order,144852167.0,1599077899000.0,120.0,Tayrila,Human,aggramar
12,12,28370.0,Beast Mastery,475.0,Hunter,469.0,Alliance,Female,Exalted Order,145382667.0,1599104155000.0,120.0,Clarya,Human,aggramar
13,13,16165.0,Havoc,455.0,Demon Hunter,453.0,Alliance,Male,Exalted Order,147744765.0,1598135875000.0,120.0,Brolefty,Night Elf,aggramar
14,14,18045.0,Vengeance,392.0,Demon Hunter,392.0,Alliance,Female,Exalted Order,147897049.0,1595465937000.0,120.0,Benio,Night Elf,aggramar
15,15,22620.0,Havoc,456.0,Demon Hunter,453.0,Alliance,Female,Exalted Order,147915645.0,1599025001000.0,120.0,Felyea,Night Elf,aggramar
16,16,27960.0,Vengeance,479.0,Demon Hunter,477.0,Alliance,Male,Exalted Order,147957904.0,1598737071000.0,120.0,Aktaion,Night Elf,aggramar
17,17,6920.0,Protection,477.0,Paladin,475.0,Alliance,Male,Exalted Order,148877212.0,1597627671000.0,120.0,Protmara,Draenei,fizzcrank
18,18,12655.0,Retribution,477.0,Paladin,475.0,Alliance,Male,Exalted Order,149349540.0,1599097153000.0,120.0,Einlanzer,Human,aggramar
19,19,9370.0,Havoc,475.0,Demon Hunter,472.0,Alliance,Male,Exalted Order,149406989.0,1599070107000.0,120.0,ßöb,Night Elf,aggramar
20,20,9860.0,Havoc,471.0,Demon Hunter,468.0,Alliance,Female,Exalted Order,149654248.0,1598487456000.0,120.0,Noradorine,Night Elf,fizzcrank
21,21,10715.0,Windwalker,417.0,Monk,413.0,Alliance,Male,Exalted Order,149852125.0,1586627399000.0,120.0,Wyndham,Pandaren,aggramar
22,22,12655.0,Outlaw,479.0,Rogue,475.0,Alliance,Male,Exalted Order,150159954.0,1599097105000.0,120.0,Sieben,Human,aggramar
23,23,14965.0,Elemental,482.0,Shaman,480.0,Alliance,Male,Exalted Order,150283395.0,1599104289000.0,120.0,Stirlhaggard,Dwarf,aggramar
24,24,14955.0,Havoc,402.0,Demon Hunter,400.0,Alliance,Male,Exalted Order,150396756.0,1597430373000.0,120.0,Timmafel,Night Elf,aggramar
25,25,22620.0,Demonology,459.0,Warlock,456.0,Alliance,Male,Exalted Order,153015453.0,1598757582000.0,120.0,Stinkeenutz,Gnome,aggramar
26,26,6595.0,Havoc,471.0,Demon Hunter,471.0,Alliance,Male,Exalted Order,153379022.0,1599010896000.0,120.0,Arrandor,Night Elf,fizzcrank
27,27,5870.0,Balance,308.0,Druid,308.0,Alliance,Male,Exalted Order,153478102.0,1582511728000.0,120.0,Tettles,Night Elf,aggramar
28,28,17900.0,Restoration,317.0,Shaman,312.0,Alliance,Female,Exalted Order,153878204.0,1597907007000.0,120.0,Ibi,Draenei,aggramar
29,29,28370.0,Frost,431.0,Death Knight,430.0,Alliance,Female,Exalted Order,154776599.0,1599149970000.0,120.0,Yullinda,Night Elf,aggramar
30,30,27960.0,Affliction,341.0,Warlock,328.0,Alliance,Male,Exalted Order,155299520.0,1598947528000.0,120.0,Borosaith,Worgen,fizzcrank
31,31,18965.0,Affliction,416.0,Warlock,413.0,Alliance,Male,Exalted Order,155498165.0,1562286950000.0,120.0,Manaroth,Human,aggramar
32,32,12335.0,Retribution,336.0,Paladin,336.0,Alliance,Male,Exalted Order,156140109.0,1590469823000.0,120.0,Gimpone,Human,aggramar
